task_id,syntax,proven,jg_output_tail
AssertionForge-UART-233-rx_data,1.0,0.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS cex"
AssertionForge-UART-238-rx_data,1.0,0.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS cex"
AssertionForge-UART-237-rx_data,1.0,1.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS proven"
AssertionForge-UART-234-rx_data,0.0,0.0,"[ERROR (VERI-1137)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_238.sva(81): syntax error near 'MAIN_BIN_ADRL'
[ERROR (VERI-1137)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_238.sva(81): syntax error near ')'
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_238.sva(83): module 'uart2bus_top' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_238.sva(151): module 'uart_top' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_238.sva(209): module 'baud_gen' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_238.sva(327): module 'uart_rx' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_238.sva(423): module 'uart_tx' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_238.sva(1092): module 'uart_parser' is ignored due to previous errors
	[ERROR (VERI-1137)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_238.sva(81): syntax error near 'MAIN_BIN_ADRL'
	[ERROR (VERI-1137)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_238.sva(81): syntax error near ')'
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_238.sva(83): module 'uart2bus_top' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_238.sva(151): module 'uart_top' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_238.sva(209): module 'baud_gen' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_238.sva(327): module 'uart_rx' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_238.sva(423): module 'uart_tx' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_238.sva(1092): module 'uart_parser' is ignored due to previous errors
ERROR (ENL034): 8 errors detected in the design file(s).
ERROR: problem encountered at line 3 in file /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_238.tcl"
AssertionForge-UART-236-rx_data,1.0,1.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS proven"
AssertionForge-UART-240-rx_data,1.0,0.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS cex"
AssertionForge-UART-243-rx_data,1.0,0.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS cex"
AssertionForge-UART-244-rx_data,0.0,0.0,"[ERROR (VERI-1137)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_242.sva(81): syntax error near 'default'
[ERROR (VERI-2344)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_242.sva(81): SystemVerilog 2012 keyword 'default' used in incorrect context
[ERROR (VERI-1137)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_242.sva(81): syntax error near 'default'
[ERROR (VERI-2344)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_242.sva(81): SystemVerilog 2012 keyword 'default' used in incorrect context
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_242.sva(83): module 'uart2bus_top' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_242.sva(151): module 'uart_top' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_242.sva(209): module 'baud_gen' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_242.sva(327): module 'uart_rx' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_242.sva(423): module 'uart_tx' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_242.sva(1092): module 'uart_parser' is ignored due to previous errors
	[ERROR (VERI-1137)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_242.sva(81): syntax error near 'default'
	[ERROR (VERI-2344)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_242.sva(81): SystemVerilog 2012 keyword 'default' used in incorrect context
	[ERROR (VERI-1137)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_242.sva(81): syntax error near 'default'
	[ERROR (VERI-2344)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_242.sva(81): SystemVerilog 2012 keyword 'default' used in incorrect context
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_242.sva(83): module 'uart2bus_top' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_242.sva(151): module 'uart_top' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_242.sva(209): module 'baud_gen' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_242.sva(327): module 'uart_rx' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_242.sva(423): module 'uart_tx' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_242.sva(1092): module 'uart_parser' is ignored due to previous errors
ERROR (ENL034): 10 errors detected in the design file(s).
ERROR: problem encountered at line 3 in file /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_242.tcl"
AssertionForge-UART-199-new_rx_data,0.0,0.0,TIMEOUT: JasperGold execution exceeded 90s
AssertionForge-UART-239-rx_data,1.0,1.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS proven"
AssertionForge-UART-203-new_rx_data,0.0,0.0,TIMEOUT: JasperGold execution exceeded 90s
AssertionForge-UART-241-rx_data,0.0,0.0,"[ERROR (VERI-1128)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_245.sva(81): 'data_in_hex_range_signal' is not declared
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_245.sva(83): module 'uart2bus_top' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_245.sva(151): module 'uart_top' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_245.sva(209): module 'baud_gen' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_245.sva(327): module 'uart_rx' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_245.sva(423): module 'uart_tx' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_245.sva(1092): module 'uart_parser' is ignored due to previous errors
	[ERROR (VERI-1128)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_245.sva(81): 'data_in_hex_range_signal' is not declared
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_245.sva(83): module 'uart2bus_top' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_245.sva(151): module 'uart_top' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_245.sva(209): module 'baud_gen' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_245.sva(327): module 'uart_rx' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_245.sva(423): module 'uart_tx' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_245.sva(1092): module 'uart_parser' is ignored due to previous errors
ERROR (ENL034): 7 errors detected in the design file(s).
ERROR: problem encountered at line 3 in file /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_245.tcl"
AssertionForge-UART-242-rx_data,1.0,0.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS cex"
AssertionForge-UART-245-rx_data,1.0,0.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS cex"
AssertionForge-UART-249-ser_in,1.0,0.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS cex"
AssertionForge-UART-246-rx_data,1.0,0.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS cex"
AssertionForge-UART-247-rx_data,1.0,0.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS cex"
AssertionForge-UART-248-rx_data,1.0,0.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS cex"
AssertionForge-UART-251-ser_in,1.0,0.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS cex"
AssertionForge-UART-253-ser_in,1.0,0.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS cex"
AssertionForge-UART-255-ser_in,1.0,0.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS cex"
AssertionForge-UART-250-ser_in,1.0,0.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS cex"
AssertionForge-UART-252-ser_in,1.0,0.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS cex"
AssertionForge-UART-254-ser_in,1.0,0.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS cex"
AssertionForge-UART-259-ser_in,1.0,0.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS cex"
AssertionForge-UART-256-ser_in,1.0,1.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS proven"
AssertionForge-UART-258-ser_in,0.0,0.0,"[ERROR (VERI-1128)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_260.sva(81): 'ce_16' is not declared
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_260.sva(83): module 'uart2bus_top' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_260.sva(151): module 'uart_top' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_260.sva(209): module 'baud_gen' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_260.sva(327): module 'uart_rx' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_260.sva(423): module 'uart_tx' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_260.sva(1092): module 'uart_parser' is ignored due to previous errors
	[ERROR (VERI-1128)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_260.sva(81): 'ce_16' is not declared
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_260.sva(83): module 'uart2bus_top' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_260.sva(151): module 'uart_top' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_260.sva(209): module 'baud_gen' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_260.sva(327): module 'uart_rx' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_260.sva(423): module 'uart_tx' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_260.sva(1092): module 'uart_parser' is ignored due to previous errors
ERROR (ENL034): 7 errors detected in the design file(s).
ERROR: problem encountered at line 3 in file /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_260.tcl"
AssertionForge-UART-257-ser_in,0.0,0.0,"[ERROR (VERI-1128)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_261.sva(81): 'expected_rx_data' is not declared
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_261.sva(83): module 'uart2bus_top' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_261.sva(151): module 'uart_top' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_261.sva(209): module 'baud_gen' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_261.sva(327): module 'uart_rx' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_261.sva(423): module 'uart_tx' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_261.sva(1092): module 'uart_parser' is ignored due to previous errors
	[ERROR (VERI-1128)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_261.sva(81): 'expected_rx_data' is not declared
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_261.sva(83): module 'uart2bus_top' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_261.sva(151): module 'uart_top' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_261.sva(209): module 'baud_gen' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_261.sva(327): module 'uart_rx' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_261.sva(423): module 'uart_tx' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_261.sva(1092): module 'uart_parser' is ignored due to previous errors
ERROR (ENL034): 7 errors detected in the design file(s).
ERROR: problem encountered at line 3 in file /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_261.tcl"
AssertionForge-UART-261-ser_in,1.0,0.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS cex"
AssertionForge-UART-260-ser_in,1.0,1.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS proven"
AssertionForge-UART-264-ser_in,1.0,0.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS cex"
AssertionForge-UART-263-ser_in,1.0,0.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS cex"
AssertionForge-UART-267-ser_out,1.0,0.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS cex"
AssertionForge-UART-266-ser_in,1.0,0.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS cex"
AssertionForge-UART-262-ser_in,1.0,1.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS proven"
AssertionForge-UART-265-ser_in,1.0,1.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS proven"
AssertionForge-UART-269-ser_out,1.0,0.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS cex"
AssertionForge-UART-268-ser_out,1.0,1.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS proven"
AssertionForge-UART-271-ser_out,1.0,0.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS cex"
AssertionForge-UART-272-ser_out,1.0,0.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS cex"
AssertionForge-UART-270-ser_out,1.0,0.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS cex"
AssertionForge-UART-273-ser_out,1.0,0.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS cex"
AssertionForge-UART-274-ser_out,1.0,0.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS cex"
AssertionForge-UART-275-ser_out,1.0,0.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS cex"
AssertionForge-UART-279-ser_out,1.0,0.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS cex"
AssertionForge-UART-277-ser_out,1.0,0.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS cex"
